136,2,2,4,6,8,10,13,14,16,17,18,23,26,28,30,32,35,36,39,41,2018010,prime
137,2,2,4,6,8,11,12,14,15,16,21,24,26,28,30,33,34,37,39,41,2018010,prime
138,2,2,4,6,9,10,12,13,14,19,22,24,26,28,31,32,35,37,39,42,2018010,prime
139,2,2,4,7,8,10,11,12,17,20,22,24,26,29,30,33,35,37,40,42,2018010,prime
140,2,2,5,6,8,9,10,15,18,20,22,24,27,28,31,33,35,38,40,42,2018010,prime
141,2,3,4,6,7,8,13,16,18,20,22,25,26,29,31,33,36,38,40,42,2018010,prime
142,3,1,3,4,5,10,13,15,17,19,22,23,26,28,30,33,35,37,39,42,2018010,prime
143,1,2,3,4,9,12,14,16,18,21,22,25,27,29,32,34,36,38,41,42,2018010,prime
144,2,1,2,7,10,12,14,16,19,20,23,25,27,30,32,34,36,39,40,42,2018010,prime
145,1,1,6,9,11,13,15,18,19,22,24,26,29,31,33,35,38,39,41,42,2018010,prime
146,1,5,8,10,12,14,17,18,21,23,25,28,30,32,34,37,38,40,41,43,2018010,prime
147,5,3,5,7,9,12,13,16,18,20,23,25,27,29,32,33,35,36,38,39,2018010,prime
148,3,2,4,6,9,10,13,15,17,20,22,24,26,29,30,32,33,35,36,37,2018010,prime
149,2,2,4,7,8,11,13,15,18,20,22,24,27,28,30,31,33,34,35,38,2018010,prime
150,2,2,5,6,9,11,13,16,18,20,22,25,26,28,29,31,32,33,36,38,2018010,prime
151,2,3,4,7,9,11,14,16,18,20,23,24,26,27,29,30,31,34,36,39,2018010,prime
152,3,1,4,6,8,11,13,15,17,20,21,23,24,26,27,28,31,33,36,37,2018010,prime
153,1,3,5,7,10,12,14,16,19,20,22,23,25,26,27,30,32,35,36,40,2018010,prime
154,3,2,4,7,9,11,13,16,17,19,20,22,23,24,27,29,32,33,37,41,2018010,prime
155,2,2,5,7,9,11,14,15,17,18,20,21,22,25,27,30,31,35,39,39,2018010,prime
156,2,3,5,7,9,12,13,15,16,18,19,20,23,25,28,29,33,37,37,38,2018010,prime
157,3,2,4,6,9,10,12,13,15,16,17,20,22,25,26,30,34,34,35,38,2018010,prime
158,2,2,4,7,8,10,11,13,14,15,18,20,23,24,28,32,32,33,36,38,2018010,prime
159,2,2,5,6,8,9,11,12,13,16,18,21,22,26,30,30,31,34,36,40,2018010,prime
160,2,3,4,6,7,9,10,11,14,16,19,20,24,28,28,29,32,34,38,40,2018010,prime
161,3,1,3,4,6,7,8,11,13,16,17,21,25,25,26,29,31,35,37,38,2018010,prime
162,1,2,3,5,6,7,10,12,15,16,20,24,24,25,28,30,34,36,37,38,2018010,prime
163,2,1,3,4,5,8,10,13,14,18,22,22,23,26,28,32,34,35,36,39,2018010,prime
164,1,2,3,4,7,9,12,13,17,21,21,22,25,27,31,33,34,35,38,39,2018010,prime
165,2,1,2,5,7,10,11,15,19,19,20,23,25,29,31,32,33,36,37,39,2018010,prime
166,1,1,4,6,9,10,14,18,18,19,22,24,28,30,31,32,35,36,38,38,2018010,prime
167,1,3,5,8,9,13,17,17,18,21,23,27,29,30,31,34,35,37,37,40,2018010,prime
168,3,2,5,6,10,14,14,15,18,20,24,26,27,28,31,32,34,34,37,38,2018010,prime
169,2,3,4,8,12,12,13,16,18,22,24,25,26,29,30,32,32,35,36,39,2018010,prime
170,3,1,5,9,9,10,13,15,19,21,22,23,26,27,29,29,32,33,36,38,2018010,prime
171,1,4,8,8,9,12,14,18,20,21,22,25,26,28,28,31,32,35,37,39,2018010,prime
172,4,4,4,5,8,10,14,16,17,18,21,22,24,24,27,28,31,33,35,39,2018010,prime
173,4,0,1,4,6,10,12,13,14,17,18,20,20,23,24,27,29,31,35,38,2018010,prime
174,0,1,4,6,10,12,13,14,17,18,20,20,23,24,27,29,31,35,38,39,2018010,prime
175,1,3,5,9,11,12,13,16,17,19,19,22,23,26,28,30,34,37,38,38,2018010,prime
176,3,2,6,8,9,10,13,14,16,16,19,20,23,25,27,31,34,35,35,36,2018010,prime
177,2,4,6,7,8,11,12,14,14,17,18,21,23,25,29,32,33,33,34,36,2018010,prime
178,4,2,3,4,7,8,10,10,13,14,17,19,21,25,28,29,29,30,32,35,2018010,prime
179,2,1,2,5,6,8,8,11,12,15,17,19,23,26,27,27,28,30,33,35,2018010,prime
180,1,1,4,5,7,7,10,11,14,16,18,22,25,26,26,27,29,32,34,36,2018010,prime
181,1,3,4,6,6,9,10,13,15,17,21,24,25,25,26,28,31,33,35,37,2018010,prime
182,3,1,3,3,6,7,10,12,14,18,21,22,22,23,25,28,30,32,34,36,2018010,prime
183,1,2,2,5,6,9,11,13,17,20,21,21,22,24,27,29,31,33,35,38,2018010,prime
184,2,0,3,4,7,9,11,15,18,19,19,20,22,25,27,29,31,33,36,36,2018010,prime
185,0,3,4,7,9,11,15,18,19,19,20,22,25,27,29,31,33,36,36,38,2018010,prime
186,3,1,4,6,8,12,15,16,16,17,19,22,24,26,28,30,33,33,35,38,2018010,prime
187,1,3,5,7,11,14,15,15,16,18,21,23,25,27,29,32,32,34,37,37,2018010,prime
188,3,2,4,8,11,12,12,13,15,18,20,22,24,26,29,29,31,34,34,36,2018010,prime
189,2,2,6,9,10,10,11,13,16,18,20,22,24,27,27,29,32,32,34,37,2018010,prime
190,2,4,7,8,8,9,11,14,16,18,20,22,25,25,27,30,30,32,35,36,2018010,prime
191,4,3,4,4,5,7,10,12,14,16,18,21,21,23,26,26,28,31,32,36,2018010,prime
192,3,1,1,2,4,7,9,11,13,15,18,18,20,23,23,25,28,29,33,34,2018010,prime
193,1,0,1,3,6,8,10,12,14,17,17,19,22,22,24,27,28,32,33,35,2018010,prime
194,0,1,3,6,8,10,12,14,17,17,19,22,22,24,27,28,32,33,35,37,2018010,prime
195,1,2,5,7,9,11,13,16,16,18,21,21,23,26,27,31,32,34,36,39,2018010,prime
196,2,3,5,7,9,11,14,14,16,19,19,21,24,25,29,30,32,34,37,41,2018010,prime
197,3,2,4,6,8,11,11,13,16,16,18,21,22,26,27,29,31,34,38,40,2018010,prime
198,2,2,4,6,9,9,11,14,14,16,19,20,24,25,27,29,32,36,38,41,2018010,prime
199,2,2,4,7,7,9,12,12,14,17,18,22,23,25,27,30,34,36,39,42,2018010,prime
200,2,2,5,5,7,10,10,12,15,16,20,21,23,25,28,32,34,37,40,43,2018010,prime
201,2,3,3,5,8,8,10,13,14,18,19,21,23,26,30,32,35,38,41,44,2018010,prime
202,3,0,2,5,5,7,10,11,15,16,18,20,23,27,29,32,35,38,41,43,2018010,prime
203,0,2,5,5,7,10,11,15,16,18,20,23,27,29,32,35,38,41,43,44,2018010,prime
204,2,3,3,5,8,9,13,14,16,18,21,25,27,30,33,36,39,41,42,44,2018010,prime
205,3,0,2,5,6,10,11,13,15,18,22,24,27,30,33,36,38,39,41,43,2018010,prime
206,0,2,5,6,10,11,13,15,18,22,24,27,30,33,36,38,39,41,43,44,2018010,prime
207,2,3,4,8,9,11,13,16,20,22,25,28,31,34,36,37,39,41,42,46,2018010,prime
208,3,1,5,6,8,10,13,17,19,22,25,28,31,33,34,36,38,39,43,44,2018010,prime
209,1,4,5,7,9,12,16,18,21,24,27,30,32,33,35,37,38,42,43,46,2018010,prime
210,4,1,3,5,8,12,14,17,20,23,26,28,29,31,33,34,38,39,42,45,2018010,prime
211,1,2,4,7,11,13,16,19,22,25,27,28,30,32,33,37,38,41,44,45,2018010,prime
212,2,2,5,9,11,14,17,20,23,25,26,28,30,31,35,36,39,42,43,46,2018010,prime
213,2,3,7,9,12,15,18,21,23,24,26,28,29,33,34,37,40,41,44,45,2018010,prime
214,3,4,6,9,12,15,18,20,21,23,25,26,30,31,34,37,38,41,42,44,2018010,prime
215,4,2,5,8,11,14,16,17,19,21,22,26,27,30,33,34,37,38,40,41,2018010,prime
216,2,3,6,9,12,14,15,17,19,20,24,25,28,31,32,35,36,38,39,41,2018010,prime
217,3,3,6,9,11,12,14,16,17,21,22,25,28,29,32,33,35,36,38,39,2018010,prime
218,3,3,6,8,9,11,13,14,18,19,22,25,26,29,30,32,33,35,36,37,2018010,prime
219,3,3,5,6,8,10,11,15,16,19,22,23,26,27,29,30,32,33,34,36,2018010,prime
220,3,2,3,5,7,8,12,13,16,19,20,23,24,26,27,29,30,31,33,35,2018010,prime
221,2,1,3,5,6,10,11,14,17,18,21,22,24,25,27,28,29,31,33,36,2018010,prime
222,1,2,4,5,9,10,13,16,17,20,21,23,24,26,27,28,30,32,35,39,2018010,prime
223,2,2,3,7,8,11,14,15,18,19,21,22,24,25,26,28,30,33,37,39,2018010,prime
224,2,1,5,6,9,12,13,16,17,19,20,22,23,24,26,28,31,35,37,40,2018010,prime
225,1,4,5,8,11,12,15,16,18,19,21,22,23,25,27,30,34,36,39,40,2018010,prime
226,4,1,4,7,8,11,12,14,15,17,18,19,21,23,26,30,32,35,36,37,2018010,prime
227,1,3,6,7,10,11,13,14,16,17,18,20,22,25,29,31,34,35,36,38,2018010,prime
228,3,3,4,7,8,10,11,13,14,15,17,19,22,26,28,31,32,33,35,37,2018010,prime
229,3,1,4,5,7,8,10,11,12,14,16,19,23,25,28,29,30,32,34,38,2018010,prime
230,1,3,4,6,7,9,10,11,13,15,18,22,24,27,28,29,31,33,37,38,2018010,prime
231,3,1,3,4,6,7,8,10,12,15,19,21,24,25,26,28,30,34,35,38,2018010,prime
232,1,2,3,5,6,7,9,11,14,18,20,23,24,25,27,29,33,34,37,39,2018010,prime
233,2,1,3,4,5,7,9,12,16,18,21,22,23,25,27,31,32,35,37,41,2018010,prime
234,1,2,3,4,6,8,11,15,17,20,21,22,24,26,30,31,34,36,40,41,2018010,prime
235,2,1,2,4,6,9,13,15,18,19,20,22,24,28,29,32,34,38,39,42,2018010,prime
236,1,1,3,5,8,12,14,17,18,19,21,23,27,28,31,33,37,38,41,43,2018010,prime
237,1,2,4,7,11,13,16,17,18,20,22,26,27,30,32,36,37,40,42,44,2018010,prime
238,2,2,5,9,11,14,15,16,18,20,24,25,28,30,34,35,38,40,42,43,2018010,prime
239,2,3,7,9,12,13,14,16,18,22,23,26,28,32,33,36,38,40,41,43,2018010,prime
240,3,4,6,9,10,11,13,15,19,20,23,25,29,30,33,35,37,38,40,41,2018010,prime
241,4,2,5,6,7,9,11,15,16,19,21,25,26,29,31,33,34,36,37,39,2018010,prime
242,2,3,4,5,7,9,13,14,17,19,23,24,27,29,31,32,34,35,37,40,2018010,prime
243,3,1,2,4,6,10,11,14,16,20,21,24,26,28,29,31,32,34,37,39,2018010,prime
244,1,1,3,5,9,10,13,15,19,20,23,25,27,28,30,31,33,36,38,39,2018010,prime
245,1,2,4,8,9,12,14,18,19,22,24,26,27,29,30,32,35,37,38,40,2018010,prime
246,2,2,6,7,10,12,16,17,20,22,24,25,27,28,30,33,35,36,38,41,2018010,prime
247,2,4,5,8,10,14,15,18,20,22,23,25,26,28,31,33,34,36,39,42,2018010,prime
248,4,1,4,6,10,11,14,16,18,19,21,22,24,27,29,30,32,35,38,40,2018010,prime
249,1,3,5,9,10,13,15,17,18,20,21,23,26,28,29,31,34,37,39,40,2018010,prime
250,3,2,6,7,10,12,14,15,17,18,20,23,25,26,28,31,34,36,37,38,2018010,prime
251,2,4,5,8,10,12,13,15,16,18,21,23,24,26,29,32,34,35,36,38,2018010,prime
252,4,1,4,6,8,9,11,12,14,17,19,20,22,25,28,30,31,32,34,37,2018010,prime
253,1,3,5,7,8,10,11,13,16,18,19,21,24,27,29,30,31,33,36,37,2018010,prime
254,3,2,4,5,7,8,10,13,15,16,18,21,24,26,27,28,30,33,34,35,2018010,prime
255,2,2,3,5,6,8,11,13,14,16,19,22,24,25,26,28,31,32,33,35,2018010,prime
256,2,1,3,4,6,9,11,12,14,17,20,22,23,24,26,29,30,31,33,34,2018010,prime
257,1,2,3,5,8,10,11,13,16,19,21,22,23,25,28,29,30,32,33,37,2018010,prime
258,2,1,3,6,8,9,11,14,17,19,20,21,23,26,27,28,30,31,35,36,2018010,prime
259,1,2,5,7,8,10,13,16,18,19,20,22,25,26,27,29,30,34,35,39,2018010,prime
260,2,3,5,6,8,11,14,16,17,18,20,23,24,25,27,28,32,33,37,41,2018010,prime
261,3,2,3,5,8,11,13,14,15,17,20,21,22,24,25,29,30,34,38,41,2018010,prime
262,2,1,3,6,9,11,12,13,15,18,19,20,22,23,27,28,32,36,39,40,2018010,prime
263,1,2,5,8,10,11,12,14,17,18,19,21,22,26,27,31,35,38,39,41,2018010,prime
264,2,3,6,8,9,10,12,15,16,17,19,20,24,25,29,33,36,37,39,42,2018010,prime
265,3,3,5,6,7,9,12,13,14,16,17,21,22,26,30,33,34,36,39,41,2018010,prime
266,3,2,3,4,6,9,10,11,13,14,18,19,23,27,30,31,33,36,38,40,2018010,prime
267,2,1,2,4,7,8,9,11,12,16,17,21,25,28,29,31,34,36,38,38,2018010,prime
268,1,1,3,6,7,8,10,11,15,16,20,24,27,28,30,33,35,37,37,39,2018010,prime
269,1,2,5,6,7,9,10,14,15,19,23,26,27,29,32,34,36,36,38,40,2018010,prime
270,2,3,4,5,7,8,12,13,17,21,24,25,27,30,32,34,34,36,38,38,2018010,prime
271,3,1,2,4,5,9,10,14,18,21,22,24,27,29,31,31,33,35,35,36,2018010,prime
272,1,1,3,4,8,9,13,17,20,21,23,26,28,30,30,32,34,34,35,40,2018010,prime
273,1,2,3,7,8,12,16,19,20,22,25,27,29,29,31,33,33,34,39,39,2018010,prime
274,2,1,5,6,10,14,17,18,20,23,25,27,27,29,31,31,32,37,37,39,2018010,prime
275,1,4,5,9,13,16,17,19,22,24,26,26,28,30,30,31,36,36,38,42,2018010,prime
276,4,1,5,9,12,13,15,18,20,22,22,24,26,26,27,32,32,34,38,41,2018010,prime
277,1,4,8,11,12,14,17,19,21,21,23,25,25,26,31,31,33,37,40,42,2018010,prime
278,4,4,7,8,10,13,15,17,17,19,21,21,22,27,27,29,33,36,38,40,2018010,prime
279,4,3,4,6,9,11,13,13,15,17,17,18,23,23,25,29,32,34,36,38,2018010,prime
280,3,1,3,6,8,10,10,12,14,14,15,20,20,22,26,29,31,33,35,38,2018010,prime
281,1,2,5,7,9,9,11,13,13,14,19,19,21,25,28,30,32,34,37,39,2018010,prime
282,2,3,5,7,7,9,11,11,12,17,17,19,23,26,28,30,32,35,37,38,2018010,prime
283,3,2,4,4,6,8,8,9,14,14,16,20,23,25,27,29,32,34,35,36,2018010,prime
284,2,2,2,4,6,6,7,12,12,14,18,21,23,25,27,30,32,33,34,36,2018010,prime
