field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	$N-field2
0	0	4	4	5	8	10	14	16	17	18	21	22	24	24	27	28	31	33	35	39		3.356
1	4	0	1	4	6	10	12	13	14	17	18	20	20	23	24	27	29	31	35	38		3.819
2	0	1	4	6	10	12	13	14	17	18	20	20	23	24	27	29	31	35	38	39		-0.217
3	1	3	5	9	11	12	13	16	17	19	19	22	23	26	28	30	34	37	38	38		1.130
4	3	2	6	8	9	10	13	14	16	16	19	20	23	25	27	31	34	35	35	36		3.051
5	2	4	6	7	8	11	12	14	14	17	18	21	23	25	29	32	33	33	34	36		2.095
6	4	2	3	4	7	8	10	10	13	14	17	19	21	25	28	29	29	30	32	35		3.946
7	2	1	2	5	6	8	8	11	12	15	17	19	23	26	27	27	28	30	33	35		2.247
8	1	1	4	5	7	7	10	11	14	16	18	22	25	26	26	27	29	32	34	36		1.843
9	1	3	4	6	6	9	10	13	15	17	21	24	25	25	26	28	31	33	35	37		0.590
10	3	1	3	3	6	7	10	12	14	18	21	22	22	23	25	28	30	32	34	36		0.944
11	1	2	2	5	6	9	11	13	17	20	21	21	22	24	27	29	31	33	35	38		0.825
12	2	0	3	4	7	9	11	15	18	19	19	20	22	25	27	29	31	33	36	36		2.076
13	0	3	4	7	9	11	15	18	19	19	20	22	25	27	29	31	33	36	36	38		3.900
14	3	1	4	6	8	12	15	16	16	17	19	22	24	26	28	30	33	33	35	38		2.829
15	1	3	5	7	11	14	15	15	16	18	21	23	25	27	29	32	32	34	37	37		0.651
16	3	2	4	8	11	12	12	13	15	18	20	22	24	26	29	29	31	34	34	36		3.001
17	2	2	6	9	10	10	11	13	16	18	20	22	24	27	27	29	32	32	34	37		1.840
18	2	4	7	8	8	9	11	14	16	18	20	22	25	25	27	30	30	32	35	36		2.049
19	4	3	4	4	5	7	10	12	14	16	18	21	21	23	26	26	28	31	32	36		4.037
20	3	1	1	2	4	7	9	11	13	15	18	18	20	23	23	25	28	29	33	34		3.380
21	1	0	1	3	6	8	10	12	14	17	17	19	22	22	24	27	28	32	33	35		2.686
22	0	1	3	6	8	10	12	14	17	17	19	22	22	24	27	28	32	33	35	37		2.383
23	1	2	5	7	9	11	13	16	16	18	21	21	23	26	27	31	32	34	36	39		1.958
24	2	3	5	7	9	11	14	14	16	19	19	21	24	25	29	30	32	34	37	41		1.951
25	3	2	4	6	8	11	11	13	16	16	18	21	22	26	27	29	31	34	38	40		2.543
26	2	2	4	6	9	9	11	14	14	16	19	20	24	25	27	29	32	36	38	41		1.531
27	2	2	4	7	7	9	12	12	14	17	18	22	23	25	27	30	34	36	39	42		0.856
28	2	2	5	5	7	10	10	12	15	16	20	21	23	25	28	32	34	37	40	43		1.947
29	2	3	3	5	8	8	10	13	14	18	19	21	23	26	30	32	35	38	41	44		1.748
30	3	0	2	5	5	7	10	11	15	16	18	20	23	27	29	32	35	38	41	43		2.983
31	0	2	5	5	7	10	11	15	16	18	20	23	27	29	32	35	38	41	43	44		1.167
32	2	3	3	5	8	9	13	14	16	18	21	25	27	30	33	36	39	41	42	44		1.787
33	3	0	2	5	6	10	11	13	15	18	22	24	27	30	33	36	38	39	41	43		3.153
34	0	2	5	6	10	11	13	15	18	22	24	27	30	33	36	38	39	41	43	44		3.774
35	2	3	4	8	9	11	13	16	20	22	25	28	31	34	36	37	39	41	42	46		2.372
36	3	1	5	6	8	10	13	17	19	22	25	28	31	33	34	36	38	39	43	44		3.159
37	1	4	5	7	9	12	16	18	21	24	27	30	32	33	35	37	38	42	43	46		2.000
38	4	1	3	5	8	12	14	17	20	23	26	28	29	31	33	34	38	39	42	45		3.367
39	1	2	4	7	11	13	16	19	22	25	27	28	30	32	33	37	38	41	44	45		1.427
40	2	2	5	9	11	14	17	20	23	25	26	28	30	31	35	36	39	42	43	46		1.622
41	2	3	7	9	12	15	18	21	23	24	26	28	29	33	34	37	40	41	44	45		1.875
42	3	4	6	9	12	15	18	20	21	23	25	26	30	31	34	37	38	41	42	44		1.546
43	4	2	5	8	11	14	16	17	19	21	22	26	27	30	33	34	37	38	40	41		1.378
44	2	3	6	9	12	14	15	17	19	20	24	25	28	31	32	35	36	38	39	41		2.177
45	3	3	6	9	11	12	14	16	17	21	22	25	28	29	32	33	35	36	38	39		2.988
46	3	3	6	8	9	11	13	14	18	19	22	25	26	29	30	32	33	35	36	37		3.310
47	3	3	5	6	8	10	11	15	16	19	22	23	26	27	29	30	32	33	34	36		3.285
48	3	2	3	5	7	8	12	13	16	19	20	23	24	26	27	29	30	31	33	35		3.216
49	2	1	3	5	6	10	11	14	17	18	21	22	24	25	27	28	29	31	33	36		1.843
50	1	2	4	5	9	10	13	16	17	20	21	23	24	26	27	28	30	32	35	39		0.652
51	2	2	3	7	8	11	14	15	18	19	21	22	24	25	26	28	30	33	37	39		2.065
52	2	1	5	6	9	12	13	16	17	19	20	22	23	24	26	28	31	35	37	40		2.313
53	1	4	5	8	11	12	15	16	18	19	21	22	23	25	27	30	34	36	39	40		-0.667
54	4	1	4	7	8	11	12	14	15	17	18	19	21	23	26	30	32	35	36	37		3.880
55	1	3	6	7	10	11	13	14	16	17	18	20	22	25	29	31	34	35	36	38		0.778
56	3	3	4	7	8	10	11	13	14	15	17	19	22	26	28	31	32	33	35	37		3.051
57	3	1	4	5	7	8	10	11	12	14	16	19	23	25	28	29	30	32	34	38		2.778
58	1	3	4	6	7	9	10	11	13	15	18	22	24	27	28	29	31	33	37	38		1.532
59	3	1	3	4	6	7	8	10	12	15	19	21	24	25	26	28	30	34	35	38		2.326
60	1	2	3	5	6	7	9	11	14	18	20	23	24	25	27	29	33	34	37	39		-0.785
61	2	1	3	4	5	7	9	12	16	18	21	22	23	25	27	31	32	35	37	41		2.298
62	1	2	3	4	6	8	11	15	17	20	21	22	24	26	30	31	34	36	40	41		0.762
63	2	1	2	4	6	9	13	15	18	19	20	22	24	28	29	32	34	38	39	42		1.697
64	1	1	3	5	8	12	14	17	18	19	21	23	27	28	31	33	37	38	41	43		0.605
65	1	2	4	7	11	13	16	17	18	20	22	26	27	30	32	36	37	40	42	44		1.970
66	2	2	5	9	11	14	15	16	18	20	24	25	28	30	34	35	38	40	42	43		0.939
67	2	3	7	9	12	13	14	16	18	22	23	26	28	32	33	36	38	40	41	43		1.927
68	3	4	6	9	10	11	13	15	19	20	23	25	29	30	33	35	37	38	40	41		3.286
69	4	2	5	6	7	9	11	15	16	19	21	25	26	29	31	33	34	36	37	39		2.614
70	2	3	4	5	7	9	13	14	17	19	23	24	27	29	31	32	34	35	37	40		1.972
71	3	1	2	4	6	10	11	14	16	20	21	24	26	28	29	31	32	34	37	39		2.491
72	1	1	3	5	9	10	13	15	19	20	23	25	27	28	30	31	33	36	38	39		1.292
73	1	2	4	8	9	12	14	18	19	22	24	26	27	29	30	32	35	37	38	40		0.773
74	2	2	6	7	10	12	16	17	20	22	24	25	27	28	30	33	35	36	38	41		1.765
75	2	4	5	8	10	14	15	18	20	22	23	25	26	28	31	33	34	36	39	42		1.862
76	4	1	4	6	10	11	14	16	18	19	21	22	24	27	29	30	32	35	38	40		2.481
77	1	3	5	9	10	13	15	17	18	20	21	23	26	28	29	31	34	37	39	40		1.219
78	3	2	6	7	10	12	14	15	17	18	20	23	25	26	28	31	34	36	37	38		2.789
79	2	4	5	8	10	12	13	15	16	18	21	23	24	26	29	32	34	35	36	38		2.494
80	4	1	4	6	8	9	11	12	14	17	19	20	22	25	28	30	31	32	34	37		1.876
81	1	3	5	7	8	10	11	13	16	18	19	21	24	27	29	30	31	33	36	37		1.144
82	3	2	4	5	7	8	10	13	15	16	18	21	24	26	27	28	30	33	34	35		3.279
83	2	2	3	5	6	8	11	13	14	16	19	22	24	25	26	28	31	32	33	35		0.581
84	2	1	3	4	6	9	11	12	14	17	20	22	23	24	26	29	30	31	33	34		2.130
85	1	2	3	5	8	10	11	13	16	19	21	22	23	25	28	29	30	32	33	37		1.010
86	2	1	3	6	8	9	11	14	17	19	20	21	23	26	27	28	30	31	35	36		2.150
87	1	2	5	7	8	10	13	16	18	19	20	22	25	26	27	29	30	34	35	39		1.220
88	2	3	5	6	8	11	14	16	17	18	20	23	24	25	27	28	32	33	37	41		2.504
89	3	2	3	5	8	11	13	14	15	17	20	21	22	24	25	29	30	34	38	41		2.980
90	2	1	3	6	9	11	12	13	15	18	19	20	22	23	27	28	32	36	39	40		-0.300
91	1	2	5	8	10	11	12	14	17	18	19	21	22	26	27	31	35	38	39	41		1.354
92	2	3	6	8	9	10	12	15	16	17	19	20	24	25	29	33	36	37	39	42		1.156
93	3	3	5	6	7	9	12	13	14	16	17	21	22	26	30	33	34	36	39	41		3.115
94	3	2	3	4	6	9	10	11	13	14	18	19	23	27	30	31	33	36	38	40		2.949
95	2	1	2	4	7	8	9	11	12	16	17	21	25	28	29	31	34	36	38	38		2.141
96	1	1	3	6	7	8	10	11	15	16	20	24	27	28	30	33	35	37	37	39		0.905
97	1	2	5	6	7	9	10	14	15	19	23	26	27	29	32	34	36	36	38	40		1.251
98	2	3	4	5	7	8	12	13	17	21	24	25	27	30	32	34	34	36	38	38		1.923
99	3	1	2	4	5	9	10	14	18	21	22	24	27	29	31	31	33	35	35	36		3.124
100	1	1	3	4	8	9	13	17	20	21	23	26	28	30	30	32	34	34	35	40		0.654
101	1	2	3	7	8	12	16	19	20	22	25	27	29	29	31	33	33	34	39	39		1.442
102	2	1	5	6	10	14	17	18	20	23	25	27	27	29	31	31	32	37	37	39		-0.285
103	1	4	5	9	13	16	17	19	22	24	26	26	28	30	30	31	36	36	38	42		1.383
104	4	1	5	9	12	13	15	18	20	22	22	24	26	26	27	32	32	34	38	41		3.760
105	1	4	8	11	12	14	17	19	21	21	23	25	25	26	31	31	33	37	40	42		1.251
106	4	4	7	8	10	13	15	17	17	19	21	21	22	27	27	29	33	36	38	40		4.142
107	4	3	4	6	9	11	13	13	15	17	17	18	23	23	25	29	32	34	36	38		0.992
108	3	1	3	6	8	10	10	12	14	14	15	20	20	22	26	29	31	33	35	38		1.958
109	1	2	5	7	9	9	11	13	13	14	19	19	21	25	28	30	32	34	37	39		1.249
110	2	3	5	7	7	9	11	11	12	17	17	19	23	26	28	30	32	35	37	38		2.381
111	3	2	4	4	6	8	8	9	14	14	16	20	23	25	27	29	32	34	35	36		3.477
112	2	2	2	4	6	6	7	12	12	14	18	21	23	25	27	30	32	33	34	36		3.500
113	2	0	2	4	4	5	10	10	12	16	19	21	23	25	28	30	31	32	34	35		1.936
114	0	2	4	4	5	10	10	12	16	19	21	23	25	28	30	31	32	34	35	37		2.782
115	2	2	2	3	8	8	10	14	17	19	21	23	26	28	29	30	32	33	35	36		1.830
116	2	0	1	6	6	8	12	15	17	19	21	24	26	27	28	30	31	33	34	36		1.902
117	0	1	6	6	8	12	15	17	19	21	24	26	27	28	30	31	33	34	36	38		3.633
118	1	5	5	7	11	14	16	18	20	23	25	26	27	29	30	32	33	35	37	37		3.277
119	5	0	2	6	9	11	13	15	18	20	21	22	24	25	27	28	30	32	32	34		0.493
120	0	2	6	9	11	13	15	18	20	21	22	24	25	27	28	30	32	32	34	36		3.217
121	2	4	7	9	11	13	16	18	19	20	22	23	25	26	28	30	30	32	34	36		1.506
122	4	3	5	7	9	12	14	15	16	18	19	21	22	24	26	26	28	30	32	34		3.690
123	3	2	4	6	9	11	12	13	15	16	18	19	21	23	23	25	27	29	31	32		2.007
124	2	2	4	7	9	10	11	13	14	16	17	19	21	21	23	25	27	29	30	32		2.629
125	2	2	5	7	8	9	11	12	14	15	17	19	19	21	23	25	27	28	30	31		2.412
126	2	3	5	6	7	9	10	12	13	15	17	17	19	21	23	25	26	28	29	30		2.282
127	3	2	3	4	6	7	9	10	12	14	14	16	18	20	22	23	25	26	27	29		1.977
128	2	1	2	4	5	7	8	10	12	12	14	16	18	20	21	23	24	25	27	29		2.917
129	1	1	3	4	6	7	9	11	11	13	15	17	19	20	22	23	24	26	28	31		2.102
130	1	2	3	5	6	8	10	10	12	14	16	18	19	21	22	23	25	27	30	33		0.632
131	2	1	3	4	6	8	8	10	12	14	16	17	19	20	21	23	25	28	31	36		2.312
132	1	2	3	5	7	7	9	11	13	15	16	18	19	20	22	24	27	30	35	35		2.125
133	2	1	3	5	5	7	9	11	13	14	16	17	18	20	22	25	28	33	33	34		2.072
134	1	2	4	4	6	8	10	12	13	15	16	17	19	21	24	27	32	32	33	34		1.320
135	2	2	2	4	6	8	10	11	13	14	15	17	19	22	25	30	30	31	32	33		1.891
136	2	0	2	4	6	8	9	11	12	13	15	17	20	23	28	28	29	30	31	33		2.150
137	0	2	4	6	8	9	11	12	13	15	17	20	23	28	28	29	30	31	33	35		4.017
138	2	2	4	6	7	9	10	11	13	15	18	21	26	26	27	28	29	31	33	35		1.539
139	2	2	4	5	7	8	9	11	13	16	19	24	24	25	26	27	29	31	33	36		2.354
140	2	2	3	5	6	7	9	11	14	17	22	22	23	24	25	27	29	31	34	36		2.344
141	2	1	3	4	5	7	9	12	15	20	20	21	22	23	25	27	29	32	34	36		1.881
142	1	2	3	4	6	8	11	14	19	19	20	21	22	24	26	28	31	33	35	37		1.040
143	2	1	2	4	6	9	12	17	17	18	19	20	22	24	26	29	31	33	35	38		1.963
144	1	1	3	5	8	11	16	16	17	18	19	21	23	25	28	30	32	34	37	39		0.917
145	1	2	4	7	10	15	15	16	17	18	20	22	24	27	29	31	33	36	38	42		0.976
146	2	2	5	8	13	13	14	15	16	18	20	22	25	27	29	31	34	36	40	41		2.145
147	2	3	6	11	11	12	13	14	16	18	20	23	25	27	29	32	34	38	39	43		1.691
148	3	3	8	8	9	10	11	13	15	17	20	22	24	26	29	31	35	36	40	43		3.365
149	3	5	5	6	7	8	10	12	14	17	19	21	23	26	28	32	33	37	40	43		2.889
150	5	0	1	2	3	5	7	9	12	14	16	18	21	23	27	28	32	35	38	40		1.998
151	0	1	2	3	5	7	9	12	14	16	18	21	23	27	28	32	35	38	40	41		4.631
152	1	1	2	4	6	8	11	13	15	17	20	22	26	27	31	34	37	39	40	42		1.578
153	1	1	3	5	7	10	12	14	16	19	21	25	26	30	33	36	38	39	41	44		1.138
154	1	2	4	6	9	11	13	15	18	20	24	25	29	32	35	37	38	40	43	45		1.103
155	2	2	4	7	9	11	13	16	18	22	23	27	30	33	35	36	38	41	43	46		2.445
156	2	2	5	7	9	11	14	16	20	21	25	28	31	33	34	36	39	41	44	46		2.383
157	2	3	5	7	9	12	14	18	19	23	26	29	31	32	34	37	39	42	44	47		2.068
158	3	2	4	6	9	11	15	16	20	23	26	28	29	31	34	36	39	41	44	45		2.095
159	2	2	4	7	9	13	14	18	21	24	26	27	29	32	34	37	39	42	43	46		3.794
160	2	2	5	7	11	12	16	19	22	24	25	27	30	32	35	37	40	41	44	47		2.038
161	2	3	5	9	10	14	17	20	22	23	25	28	30	33	35	38	39	42	45	46		2.448
162	3	2	6	7	11	14	17	19	20	22	25	27	30	32	35	36	39	42	43	46		3.080
163	2	4	5	9	12	15	17	18	20	23	25	28	30	33	34	37	40	41	44	48		1.492
164	4	1	5	8	11	13	14	16	19	21	24	26	29	30	33	36	37	40	44	45		4.336
165	1	4	7	10	12	13	15	18	20	23	25	28	29	32	35	36	39	43	44	45		0.801
166	4	3	6	8	9	11	14	16	19	21	24	25	28	31	32	35	39	40	41	43		3.868
167	3	3	5	6	8	11	13	16	18	21	22	25	28	29	32	36	37	38	40	42		2.606
168	3	2	3	5	8	10	13	15	18	19	22	25	26	29	33	34	35	37	39	43		-0.012
169	2	1	3	6	8	11	13	16	17	20	23	24	27	31	32	33	35	37	41	44		1.873
170	1	2	5	7	10	12	15	16	19	22	23	26	30	31	32	34	36	40	43	43		3.614
171	2	3	5	8	10	13	14	17	20	21	24	28	29	30	32	34	38	41	41	45		2.371
172	3	2	5	7	10	11	14	17	18	21	25	26	27	29	31	35	38	38	42	43		1.666
173	2	3	5	8	9	12	15	16	19	23	24	25	27	29	33	36	36	40	41	43		2.251
174	3	2	5	6	9	12	13	16	20	21	22	24	26	30	33	33	37	38	40	41		2.671
175	2	3	4	7	10	11	14	18	19	20	22	24	28	31	31	35	36	38	39	43		4.491
176	3	1	4	7	8	11	15	16	17	19	21	25	28	28	32	33	35	36	40	41		2.973
177	1	3	6	7	10	14	15	16	18	20	24	27	27	31	32	34	35	39	40	41		0.907
178	3	3	4	7	11	12	13	15	17	21	24	24	28	29	31	32	36	37	38	39		2.901
179	3	1	4	8	9	10	12	14	18	21	21	25	26	28	29	33	34	35	36	38		2.762
180	1	3	7	8	9	11	13	17	20	20	24	25	27	28	32	33	34	35	37	38		3.513
181	3	4	5	6	8	10	14	17	17	21	22	24	25	29	30	31	32	34	35	40		2.700
182	4	1	2	4	6	10	13	13	17	18	20	21	25	26	27	28	30	31	36	38		4.106
183	1	1	3	5	9	12	12	16	17	19	20	24	25	26	27	29	30	35	37	38		1.217
184	1	2	4	8	11	11	15	16	18	19	23	24	25	26	28	29	34	36	37	37		1.462
185	2	2	6	9	9	13	14	16	17	21	22	23	24	26	27	32	34	35	35	38		5.413
186	2	4	7	7	11	12	14	15	19	20	21	22	24	25	30	32	33	33	36	37		2.491
187	4	3	3	7	8	10	11	15	16	17	18	20	21	26	28	29	29	32	33	36		3.837
188	3	0	4	5	7	8	12	13	14	15	17	18	23	25	26	26	29	30	33	37		3.148
189	0	4	5	7	8	12	13	14	15	17	18	23	25	26	26	29	30	33	37	38		2.772
190	4	1	3	4	8	9	10	11	13	14	19	21	22	22	25	26	29	33	34	39		4.330
191	1	2	3	7	8	9	10	12	13	18	20	21	21	24	25	28	32	33	38	38		0.850
192	2	1	5	6	7	8	10	11	16	18	19	19	22	23	26	30	31	36	36	38		1.787
193	1	4	5	6	7	9	10	15	17	18	18	21	22	25	29	30	35	35	37	40		1.006
194	4	1	2	3	5	6	11	13	14	14	17	18	21	25	26	31	31	33	36	37		4.184
195	1	1	2	4	5	10	12	13	13	16	17	20	24	25	30	30	32	35	36	37		3.449
196	1	1	3	4	9	11	12	12	15	16	19	23	24	29	29	31	34	35	36	38		1.430
197	1	2	3	8	10	11	11	14	15	18	22	23	28	28	30	33	34	35	37	38		1.228
198	2	1	6	8	9	9	12	13	16	20	21	26	26	28	31	32	33	35	36	38		2.498
199	1	5	7	8	8	11	12	15	19	20	25	25	27	30	31	32	34	35	37	38		1.347
200	5	2	3	3	6	7	10	14	15	20	20	22	25	26	27	29	30	32	33	35		5.358
201	2	1	1	4	5	8	12	13	18	18	20	23	24	25	27	28	30	31	33	34		1.860
202	1	0	3	4	7	11	12	17	17	19	22	23	24	26	27	29	30	32	33	33		1.180
203	0	3	4	7	11	12	17	17	19	22	23	24	26	27	29	30	32	33	33	36		-1.439
204	3	1	4	8	9	14	14	16	19	20	21	23	24	26	27	29	30	30	33	35		2.981
205	1	3	7	8	13	13	15	18	19	20	22	23	25	26	28	29	29	32	34	37		1.416
206	3	4	5	10	10	12	15	16	17	19	20	22	23	25	26	26	29	31	34	37		2.827
207	4	1	6	6	8	11	12	13	15	16	18	19	21	22	22	25	27	30	33	35		3.765
208	1	5	5	7	10	11	12	14	15	17	18	20	21	21	24	26	29	32	34	37		1.459
209	5	0	2	5	6	7	9	10	12	13	15	16	16	19	21	24	27	29	32	36		3.309
210	0	2	5	6	7	9	10	12	13	15	16	16	19	21	24	27	29	32	36	38		1.987
211	2	3	4	5	7	8	10	11	13	14	14	17	19	22	25	27	30	34	36	41		2.179
212	3	1	2	4	5	7	8	10	11	11	14	16	19	22	24	27	31	33	38	42		2.799
213	1	1	3	4	6	7	9	10	10	13	15	18	21	23	26	30	32	37	41	41		0.686
214	1	2	3	5	6	8	9	9	12	14	17	20	22	25	29	31	36	40	40	43		1.090
215	2	1	3	4	6	7	7	10	12	15	18	20	23	27	29	34	38	38	41	44		1.863
216	1	2	3	5	6	6	9	11	14	17	19	22	26	28	33	37	37	40	43	45		2.769
217	2	1	3	4	4	7	9	12	15	17	20	24	26	31	35	35	38	41	43	46		2.137
218	1	2	3	3	6	8	11	14	16	19	23	25	30	34	34	37	40	42	45	47		3.339
219	2	1	1	4	6	9	12	14	17	21	23	28	32	32	35	38	40	43	45	45		1.799
220	1	0	3	5	8	11	13	16	20	22	27	31	31	34	37	39	42	44	44	44		1.382
221	0	3	5	8	11	13	16	20	22	27	31	31	34	37	39	42	44	44	44	47		3.607
222	3	2	5	8	10	13	17	19	24	28	28	31	34	36	39	41	41	41	44	45		2.619
223	2	3	6	8	11	15	17	22	26	26	29	32	34	37	39	39	39	42	43	45		3.127
224	3	3	5	8	12	14	19	23	23	26	29	31	34	36	36	36	39	40	42	42		3.077
225	3	2	5	9	11	16	20	20	23	26	28	31	33	33	33	36	37	39	39	41		3.448
226	2	3	7	9	14	18	18	21	24	26	29	31	31	31	34	35	37	37	39	41		2.122
227	3	4	6	11	15	15	18	21	23	26	28	28	28	31	32	34	34	36	38	41		3.175
228	4	2	7	11	11	14	17	19	22	24	24	24	27	28	30	30	32	34	37	40		4.126
229	2	5	9	9	12	15	17	20	22	22	22	25	26	28	28	30	32	35	38	40		3.411
230	5	4	4	7	10	12	15	17	17	17	20	21	23	23	25	27	30	33	35	35		4.611
231	4	0	3	6	8	11	13	13	13	16	17	19	19	21	23	26	29	31	31	34		3.265
232	0	3	6	8	11	13	13	13	16	17	19	19	21	23	26	29	31	31	34	37		2.947
233	3	3	5	8	10	10	10	13	14	16	16	18	20	23	26	28	28	31	34	36		2.777
234	3	2	5	7	7	7	10	11	13	13	15	17	20	23	25	25	28	31	33	35		3.184
235	2	3	5	5	5	8	9	11	11	13	15	18	21	23	23	26	29	31	33	37		2.078
236	3	2	2	2	5	6	8	8	10	12	15	18	20	20	23	26	28	30	34	38		3.456
237	2	0	0	3	4	6	6	8	10	13	16	18	18	21	24	26	28	32	36	39		2.404
238	0	0	3	4	6	6	8	10	13	16	18	18	21	24	26	28	32	36	39	40		1.392
239	0	3	4	6	6	8	10	13	16	18	18	21	24	26	28	32	36	39	40	42		2.874
240	3	1	3	3	5	7	10	13	15	15	18	21	23	25	29	33	36	37	39	41		3.677
241	1	2	2	4	6	9	12	14	14	17	20	22	24	28	32	35	36	38	40	41		1.034
242	2	0	2	4	7	10	12	12	15	18	20	22	26	30	33	34	36	38	39	42		2.097
243	0	2	4	7	10	12	12	15	18	20	22	26	30	33	34	36	38	39	42	44		1.234
244	2	2	5	8	10	10	13	16	18	20	24	28	31	32	34	36	37	40	42	45		2.305
245	2	3	6	8	8	11	14	16	18	22	26	29	30	32	34	35	38	40	43	44		1.836
246	3	3	5	5	8	11	13	15	19	23	26	27	29	31	32	35	37	40	41	42		2.868
247	3	2	2	5	8	10	12	16	20	23	24	26	28	29	32	34	37	38	39	41		3.012
248	2	0	3	6	8	10	14	18	21	22	24	26	27	30	32	35	36	37	39	42		0.884
249	0	3	6	8	10	14	18	21	22	24	26	27	30	32	35	36	37	39	42	44		2.331
250	3	3	5	7	11	15	18	19	21	23	24	27	29	32	33	34	36	39	41	44		4.387
251	3	2	4	8	12	15	16	18	20	21	24	26	29	30	31	33	36	38	41	42		2.855
252	2	2	6	10	13	14	16	18	19	22	24	27	28	29	31	34	36	39	40	42		1.661
253	2	4	8	11	12	14	16	17	20	22	25	26	27	29	32	34	37	38	40	41		1.872
254	4	4	7	8	10	12	13	16	18	21	22	23	25	28	30	33	34	36	37	40		3.524
255	4	3	4	6	8	9	12	14	17	18	19	21	24	26	29	30	32	33	36	39		3.490
256	3	1	3	5	6	9	11	14	15	16	18	21	23	26	27	29	30	33	36	37		3.176
257	1	2	4	5	8	10	13	14	15	17	20	22	25	26	28	29	32	35	36	38		1.545
258	2	2	3	6	8	11	12	13	15	18	20	23	24	26	27	30	33	34	36	38		-0.357
259	2	1	4	6	9	10	11	13	16	18	21	22	24	25	28	31	32	34	36	38		1.960
260	1	3	5	8	9	10	12	15	17	20	21	23	24	27	30	31	33	35	37	38		1.028
261	3	2	5	6	7	9	12	14	17	18	20	21	24	27	28	30	32	34	35	39		3.082
262	2	3	4	5	7	10	12	15	16	18	19	22	25	26	28	30	32	33	37	40		1.170
263	3	1	2	4	7	9	12	13	15	16	19	22	23	25	27	29	30	34	37	38		2.293
264	1	1	3	6	8	11	12	14	15	18	21	22	24	26	28	29	33	36	37	38		0.808
265	1	2	5	7	10	11	13	14	17	20	21	23	25	27	28	32	35	36	37	40		1.129
266	2	3	5	8	9	11	12	15	18	19	21	23	25	26	30	33	34	35	38	40		1.905
267	3	2	5	6	8	9	12	15	16	18	20	22	23	27	30	31	32	35	37	39		2.919
268	2	3	4	6	7	10	13	14	16	18	20	21	25	28	29	30	33	35	37	38		2.113
269	3	1	3	4	7	10	11	13	15	17	18	22	25	26	27	30	32	34	35	40		3.433
270	1	2	3	6	9	10	12	14	16	17	21	24	25	26	29	31	33	34	39	40		1.264
271	2	1	4	7	8	10	12	14	15	19	22	23	24	27	29	31	32	37	38	42		2.159
272	1	3	6	7	9	11	13	14	18	21	22	23	26	28	30	31	36	37	41	43		1.045
273	3	3	4	6	8	10	11	15	18	19	20	23	25	27	28	33	34	38	40	41		3.127
274	3	1	3	5	7	8	12	15	16	17	20	22	24	25	30	31	35	37	38	41		2.567
275	1	2	4	6	7	11	14	15	16	19	21	23	24	29	30	34	36	37	40	44		1.090
276	2	2	4	5	9	12	13	14	17	19	21	22	27	28	32	34	35	38	42	44		1.558
277	2	2	3	7	10	11	12	15	17	19	20	25	26	30	32	33	36	40	42	44		1.830
278	2	1	5	8	9	10	13	15	17	18	23	24	28	30	31	34	38	40	42	44		2.334
279	1	4	7	8	9	12	14	16	17	22	23	27	29	30	33	37	39	41	43	44		0.811
280	4	3	4	5	8	10	12	13	18	19	23	25	26	29	33	35	37	39	40	43		0.161
281	3	1	2	5	7	9	10	15	16	20	22	23	26	30	32	34	36	37	40	41		3.048
282	1	1	4	6	8	9	14	15	19	21	22	25	29	31	33	35	36	39	40	42		0.860
283	1	3	5	7	8	13	14	18	20	21	24	28	30	32	34	35	38	39	41	42		0.994
284	3	2	4	5	10	11	15	17	18	21	25	27	29	31	32	35	36	38	39	41		2.957
285	2	2	3	8	9	13	15	16	19	23	25	27	29	30	33	34	36	37	39	42		2.534
286	2	1	6	7	11	13	14	17	21	23	25	27	28	31	32	34	35	37	40	42		2.108
287	1	5	6	10	12	13	16	20	22	24	26	27	30	31	33	34	36	39	41	44		1.762
288	5	1	5	7	8	11	15	17	19	21	22	25	26	28	29	31	34	36	39	42		5.036
289	1	4	6	7	10	14	16	18	20	21	24	25	27	28	30	33	35	38	41	43		2.425
290	4	2	3	6	10	12	14	16	17	20	21	23	24	26	29	31	34	37	39	40		0.426
291	2	1	4	8	10	12	14	15	18	19	21	22	24	27	29	32	35	37	38	39		1.699
292	1	3	7	9	11	13	14	17	18	20	21	23	26	28	31	34	36	37	38	39		0.800
293	3	4	6	8	10	11	14	15	17	18	20	23	25	28	31	33	34	35	36	38		-0.468
294	4	2	4	6	7	10	11	13	14	16	19	21	24	27	29	30	31	32	34	36		3.351
295	2	2	4	5	8	9	11	12	14	17	19	22	25	27	28	29	30	32	34	37		1.828
296	2	2	3	6	7	9	10	12	15	17	20	23	25	26	27	28	30	32	35	38		2.280
297	2	1	4	5	7	8	10	13	15	18	21	23	24	25	26	28	30	33	36	39		1.997
298	1	3	4	6	7	9	12	14	17	20	22	23	24	25	27	29	32	35	38	41		2.426
299	3	1	3	4	6	9	11	14	17	19	20	21	22	24	26	29	32	35	38	40		2.967
300	1	2	3	5	8	10	13	16	18	19	20	21	23	25	28	31	34	37	39	42		1.973
301	2	1	3	6	8	11	14	16	17	18	19	21	23	26	29	32	35	37	40	41		2.266
