field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	$N-field2
301	3	3	9	17	23	24	28	31	34	36	41	54	59	64	65	70	75	77	83	93		2.982
302	3	6	14	20	21	25	28	31	33	38	51	56	61	62	67	72	74	80	90	92		3.840
303	6	8	14	15	19	22	25	27	32	45	50	55	56	61	66	68	74	84	86	87		5.949
304	8	6	7	11	14	17	19	24	37	42	47	48	53	58	60	66	76	78	79	85		7.969
305	6	1	5	8	11	13	18	31	36	41	42	47	52	54	60	70	72	73	79	80		5.500
306	1	4	7	10	12	17	30	35	40	41	46	51	53	59	69	71	72	78	79	80		1.245
307	4	3	6	8	13	26	31	36	37	42	47	49	55	65	67	68	74	75	76	82		5.117
308	3	3	5	10	23	28	33	34	39	44	46	52	62	64	65	71	72	73	79	84		3.108
309	3	2	7	20	25	30	31	36	41	43	49	59	61	62	68	69	70	76	81	86		2.470
310	2	5	18	23	28	29	34	39	41	47	57	59	60	66	67	68	74	79	84	93		2.219
311	5	13	18	23	24	29	34	36	42	52	54	55	61	62	63	69	74	79	88	89		5.655
312	13	5	10	11	16	21	23	29	39	41	42	48	49	50	56	61	66	75	76	78		12.773
313	5	5	6	11	16	18	24	34	36	37	43	44	45	51	56	61	70	71	73	85		5.105
314	5	1	6	11	13	19	29	31	32	38	39	40	46	51	56	65	66	68	80	81		5.253
315	1	5	10	12	18	28	30	31	37	38	39	45	50	55	64	65	67	79	80	82		1.959
316	5	5	7	13	23	25	26	32	33	34	40	45	50	59	60	62	74	75	77	78		5.825
317	5	2	8	18	20	21	27	28	29	35	40	45	54	55	57	69	70	72	73	75		2.764
318	2	6	16	18	19	25	26	27	33	38	43	52	53	55	67	68	70	71	73	76		2.117
319	6	10	12	13	19	20	21	27	32	37	46	47	49	61	62	64	65	67	70	81		5.412
320	10	2	3	9	10	11	17	22	27	36	37	39	51	52	54	55	57	60	71	80		3.550
321	2	1	7	8	9	15	20	25	34	35	37	49	50	52	53	55	58	69	78	92		3.062
322	1	6	7	8	14	19	24	33	34	36	48	49	51	52	54	57	68	77	91	93		0.631
323	6	1	2	8	13	18	27	28	30	42	43	45	46	48	51	62	71	85	87	90		5.713
324	1	1	7	12	17	26	27	29	41	42	44	45	47	50	61	70	84	86	89	103		0.934
325	1	6	11	16	25	26	28	40	41	43	44	46	49	60	69	83	85	88	102	118		1.247
326	6	5	10	19	20	22	34	35	37	38	40	43	54	63	77	79	82	96	112	113		6.255
327	5	5	14	15	17	29	30	32	33	35	38	49	58	72	74	77	91	107	108	109		4.404
328	5	9	10	12	24	25	27	28	30	33	44	53	67	69	72	86	102	103	104	106		4.580
329	9	1	3	15	16	18	19	21	24	35	44	58	60	63	77	93	94	95	97	104		9.031
330	1	2	14	15	17	18	20	23	34	43	57	59	62	76	92	93	94	96	103	115		1.261
331	2	12	13	15	16	18	21	32	41	55	57	60	74	90	91	92	94	101	113	118		2.596
332	12	1	3	4	6	9	20	29	43	45	48	62	78	79	80	82	89	101	106	107		11.647
333	1	2	3	5	8	19	28	42	44	47	61	77	78	79	81	88	100	105	106	108		1.196
334	2	1	3	6	17	26	40	42	45	59	75	76	77	79	86	98	103	104	106	109		2.030
335	1	2	5	16	25	39	41	44	58	74	75	76	78	85	97	102	103	105	108	109		2.383
336	2	3	14	23	37	39	42	56	72	73	74	76	83	95	100	101	103	106	107	112		3.935
337	3	11	20	34	36	39	53	69	70	71	73	80	92	97	98	100	103	104	109	113		3.646
338	11	9	23	25	28	42	58	59	60	62	69	81	86	87	89	92	93	98	102	105		11.186
339	9	14	16	19	33	49	50	51	53	60	72	77	78	80	83	84	89	93	96	102		9.388
340	14	2	5	19	35	36	37	39	46	58	63	64	66	69	70	75	79	82	88	90		13.565
341	2	3	17	33	34	35	37	44	56	61	62	64	67	68	73	77	80	86	88	89		2.320
342	3	14	30	31	32	34	41	53	58	59	61	64	65	70	74	77	83	85	86	87		3.363
343	14	16	17	18	20	27	39	44	45	47	50	51	56	60	63	69	71	72	73	78		13.369
344	16	1	2	4	11	23	28	29	31	34	35	40	44	47	53	55	56	57	62	64		15.797
345	1	1	3	10	22	27	28	30	33	34	39	43	46	52	54	55	56	61	63	71		0.798
346	1	2	9	21	26	27	29	32	33	38	42	45	51	53	54	55	60	62	70	75		5.312
347	2	7	19	24	25	27	30	31	36	40	43	49	51	52	53	58	60	68	73	75		4.285
348	7	12	17	18	20	23	24	29	33	36	42	44	45	46	51	53	61	66	68	70		6.860
349	12	5	6	8	11	12	17	21	24	30	32	33	34	39	41	49	54	56	58	66		11.743
350	5	1	3	6	7	12	16	19	25	27	28	29	34	36	44	49	51	53	61	67		4.976
351	1	2	5	6	11	15	18	24	26	27	28	33	35	43	48	50	52	60	66	69		2.994
352	2	3	4	9	13	16	22	24	25	26	31	33	41	46	48	50	58	64	67	68		2.338
353	3	1	6	10	13	19	21	22	23	28	30	38	43	45	47	55	61	64	65	66		3.064
354	1	5	9	12	18	20	21	22	27	29	37	42	44	46	54	60	63	64	65	66		5.023
355	5	4	7	13	15	16	17	22	24	32	37	39	41	49	55	58	59	60	61	63		4.113
356	4	3	9	11	12	13	18	20	28	33	35	37	45	51	54	55	56	57	59	60		3.199
357	3	6	8	9	10	15	17	25	30	32	34	42	48	51	52	53	54	56	57	62		1.766
358	6	2	3	4	9	11	19	24	26	28	36	42	45	46	47	48	50	51	56	60		4.611
359	2	1	2	7	9	17	22	24	26	34	40	43	44	45	46	48	49	54	58	59		3.465
360	1	1	6	8	16	21	23	25	33	39	42	43	44	45	47	48	53	57	58	60		3.037
361	1	5	7	15	20	22	24	32	38	41	42	43	44	46	47	52	56	57	59	62		4.608
362	5	2	10	15	17	19	27	33	36	37	38	39	41	42	47	51	52	54	57	59		5.505
363	2	8	13	15	17	25	31	34	35	36	37	39	40	45	49	50	52	55	57	60		4.225
364	8	5	7	9	17	23	26	27	28	29	31	32	37	41	42	44	47	49	52	58		8.202
365	5	2	4	12	18	21	22	23	24	26	27	32	36	37	39	42	44	47	53	55		4.106
366	2	2	10	16	19	20	21	22	24	25	30	34	35	37	40	42	45	51	53	56		4.584
367	2	8	14	17	18	19	20	22	23	28	32	33	35	38	40	43	49	51	54	59		3.668
368	8	6	9	10	11	12	14	15	20	24	25	27	30	32	35	41	43	46	51	53		7.185
369	6	3	4	5	6	8	9	14	18	19	21	24	26	29	35	37	40	45	47	49		4.761
370	3	1	2	3	5	6	11	15	16	18	21	23	26	32	34	37	42	44	46	47		3.196
371	1	1	2	4	5	10	14	15	17	20	22	25	31	33	36	41	43	45	46	48		2.944
372	1	1	3	4	9	13	14	16	19	21	24	30	32	35	40	42	44	45	47	48		3.962
373	1	2	3	8	12	13	15	18	20	23	29	31	34	39	41	43	44	46	47	61		4.819
374	2	1	6	10	11	13	16	18	21	27	29	32	37	39	41	42	44	45	59	68		3.206
375	1	5	9	10	12	15	17	20	26	28	31	36	38	40	41	43	44	58	67	77		2.326
376	5	4	5	7	10	12	15	21	23	26	31	33	35	36	38	39	53	62	72	75		6.110
377	4	1	3	6	8	11	17	19	22	27	29	31	32	34	35	49	58	68	71	77		4.374
378	1	2	5	7	10	16	18	21	26	28	30	31	33	34	48	57	67	70	76	82		1.656
379	2	3	5	8	14	16	19	24	26	28	29	31	32	46	55	65	68	74	80	88		2.074
380	3	2	5	11	13	16	21	23	25	26	28	29	43	52	62	65	71	77	85	87		3.285
381	2	3	9	11	14	19	21	23	24	26	27	41	50	60	63	69	75	83	85	87		2.156
382	3	6	8	11	16	18	20	21	23	24	38	47	57	60	66	72	80	82	84	88		3.333
383	6	2	5	10	12	14	15	17	18	32	41	51	54	60	66	74	76	78	82	84		7.037
384	2	3	8	10	12	13	15	16	30	39	49	52	58	64	72	74	76	80	82	94		2.295
385	3	5	7	9	10	12	13	27	36	46	49	55	61	69	71	73	77	79	91	98		3.405
386	5	2	4	5	7	8	22	31	41	44	50	56	64	66	68	72	74	86	93	96		4.964
387	2	2	3	5	6	20	29	39	42	48	54	62	64	66	70	72	84	91	94	97		2.026
388	2	1	3	4	18	27	37	40	46	52	60	62	64	68	70	82	89	92	95	99		2.100
389	1	2	3	17	26	36	39	45	51	59	61	63	67	69	81	88	91	94	98	104		2.209
390	2	1	15	24	34	37	43	49	57	59	61	65	67	79	86	89	92	96	102	103		2.606
391	1	14	23	33	36	42	48	56	58	60	64	66	78	85	88	91	95	101	102	109		3.167
392	14	9	19	22	28	34	42	44	46	50	52	64	71	74	77	81	87	88	95	96		13.905
393	9	10	13	19	25	33	35	37	41	43	55	62	65	68	72	78	79	86	87	92		9.088
394	10	3	9	15	23	25	27	31	33	45	52	55	58	62	68	69	76	77	82	83		9.946
395	3	6	12	20	22	24	28	30	42	49	52	55	59	65	66	73	74	79	80	84		3.350
396	6	6	14	16	18	22	24	36	43	46	49	53	59	60	67	68	73	74	78	90		5.930
397	6	8	10	12	16	18	30	37	40	43	47	53	54	61	62	67	68	72	84	86		6.001
398	8	2	4	8	10	22	29	32	35	39	45	46	53	54	59	60	64	76	78	84		7.946
399	2	2	6	8	20	27	30	33	37	43	44	51	52	57	58	62	74	76	82	90		4.268
400	2	4	6	18	25	28	31	35	41	42	49	50	55	56	60	72	74	80	88	89		3.674
401	4	2	14	21	24	27	31	37	38	45	46	51	52	56	68	70	76	84	85	86		4.086
402	2	12	19	22	25	29	35	36	43	44	49	50	54	66	68	74	82	83	84	92		2.807
403	12	7	10	13	17	23	24	31	32	37	38	42	54	56	62	70	71	72	80	87		11.524
404	7	3	6	10	16	17	24	25	30	31	35	47	49	55	63	64	65	73	80	84		6.783
405	3	3	7	13	14	21	22	27	28	32	44	46	52	60	61	62	70	77	81	89		3.839
406	3	4	10	11	18	19	24	25	29	41	43	49	57	58	59	67	74	78	86	95		2.857
407	4	6	7	14	15	20	21	25	37	39	45	53	54	55	63	70	74	82	91	93		4.270
408	6	1	8	9	14	15	19	31	33	39	47	48	49	57	64	68	76	85	87	100		6.154
409	1	7	8	13	14	18	30	32	38	46	47	48	56	63	67	75	84	86	99	103		0.306
410	7	1	6	7	11	23	25	31	39	40	41	49	56	60	68	77	79	92	96	98		6.819
411	1	5	6	10	22	24	30	38	39	40	48	55	59	67	76	78	91	95	97	99		5.946
412	5	1	5	17	19	25	33	34	35	43	50	54	62	71	73	86	90	92	94	98		5.093
413	1	4	16	18	24	32	33	34	42	49	53	61	70	72	85	89	91	93	97	102		3.313
414	4	12	14	20	28	29	30	38	45	49	57	66	68	81	85	87	89	93	98	99		4.766
415	12	2	8	16	17	18	26	33	37	45	54	56	69	73	75	77	81	86	87	96		11.748
416	2	6	14	15	16	24	31	35	43	52	54	67	71	73	75	79	84	85	94	99		2.529
417	6	8	9	10	18	25	29	37	46	48	61	65	67	69	73	78	79	88	93	101		5.838
418	8	1	2	10	17	21	29	38	40	53	57	59	61	65	70	71	80	85	93	98		7.734
419	1	1	9	16	20	28	37	39	52	56	58	60	64	69	70	79	84	92	97	105		3.412
420	1	8	15	19	27	36	38	51	55	57	59	63	68	69	78	83	91	96	104	107		3.300
421	8	7	11	19	28	30	43	47	49	51	55	60	61	70	75	83	88	96	99	114		8.091
422	7	4	12	21	23	36	40	42	44	48	53	54	63	68	76	81	89	92	107	108		5.928
423	4	8	17	19	32	36	38	40	44	49	50	59	64	72	77	85	88	103	104	110		4.026
424	8	9	11	24	28	30	32	36	41	42	51	56	64	69	77	80	95	96	102	106		6.817
425	9	2	15	19	21	23	27	32	33	42	47	55	60	68	71	86	87	93	97	100		8.969
426	2	13	17	19	21	25	30	31	40	45	53	58	66	69	84	85	91	95	98	105		1.837
427	13	4	6	8	12	17	18	27	32	40	45	53	56	71	72	78	82	85	92	100		12.946
428	4	2	4	8	13	14	23	28	36	41	49	52	67	68	74	78	81	88	96	100		5.417
429	2	2	6	11	12	21	26	34	39	47	50	65	66	72	76	79	86	94	98	101		1.160
430	2	4	9	10	19	24	32	37	45	48	63	64	70	74	77	84	92	96	99	100		2.247
431	4	5	6	15	20	28	33	41	44	59	60	66	70	73	80	88	92	95	96	105		3.362
432	5	1	10	15	23	28	36	39	54	55	61	65	68	75	83	87	90	91	100	106		5.185
433	1	9	14	22	27	35	38	53	54	60	64	67	74	82	86	89	90	99	105	107		2.287
434	9	5	13	18	26	29	44	45	51	55	58	65	73	77	80	81	90	96	98	106		8.288
435	5	8	13	21	24	39	40	46	50	53	60	68	72	75	76	85	91	93	101	107		5.601
436	8	5	13	16	31	32	38	42	45	52	60	64	67	68	77	83	85	93	99	104		7.939
437	5	8	11	26	27	33	37	40	47	55	59	62	63	72	78	80	88	94	99	111		5.035
438	8	3	18	19	25	29	32	39	47	51	54	55	64	70	72	80	86	91	103	114		7.915
439	3	15	16	22	26	29	36	44	48	51	52	61	67	69	77	83	88	100	111	114		3.073
440	15	1	7	11	14	21	29	33	36	37	46	52	54	62	68	73	85	96	99	100		14.460
441	1	6	10	13	20	28	32	35	36	45	51	53	61	67	72	84	95	98	99	106		2.576
442	6	4	7	14	22	26	29	30	39	45	47	55	61	66	78	89	92	93	100	104		5.612
443	4	3	10	18	22	25	26	35	41	43	51	57	62	74	85	88	89	96	100	104		4.697
444	3	7	15	19	22	23	32	38	40	48	54	59	71	82	85	86	93	97	101	105		3.313
445	7	8	12	15	16	25	31	33	41	47	52	64	75	78	79	86	90	94	98	107		6.259
446	8	4	7	8	17	23	25	33	39	44	56	67	70	71	78	82	86	90	99	100		4.761
447	4	3	4	13	19	21	29	35	40	52	63	66	67	74	78	82	86	95	96	100		3.670
448	3	1	10	16	18	26	32	37	49	60	63	64	71	75	79	83	92	93	97	117		3.226
449	1	9	15	17	25	31	36	48	59	62	63	70	74	78	82	91	92	96	116	120		1.460
450	9	6	8	16	22	27	39	50	53	54	61	65	69	73	82	83	87	107	111	112		9.128
451	6	2	10	16	21	33	44	47	48	55	59	63	67	76	77	81	101	105	106	111		6.160
452	2	8	14	19	31	42	45	46	53	57	61	65	74	75	79	99	103	104	109	116		3.320
453	8	6	11	23	34	37	38	45	49	53	57	66	67	71	91	95	96	101	108	110		6.786
454	6	5	17	28	31	32	39	43	47	51	60	61	65	85	89	90	95	102	104	108		6.418
455	5	12	23	26	27	34	38	42	46	55	56	60	80	84	85	90	97	99	103	107		5.869
456	12	11	14	15	22	26	30	34	43	44	48	68	72	73	78	85	87	91	95	98		11.932
457	11	3	4	11	15	19	23	32	33	37	57	61	62	67	74	76	80	84	87	88		10.800
458	3	1	8	12	16	20	29	30	34	54	58	59	64	71	73	77	81	84	85	92		5.163
459	1	7	11	15	19	28	29	33	53	57	58	63	70	72	76	80	83	84	91	95		1.882
460	7	4	8	12	21	22	26	46	50	51	56	63	65	69	73	76	77	84	88	93		6.539
461	4	4	8	17	18	22	42	46	47	52	59	61	65	69	72	73	80	84	89	94		4.793
462	4	4	13	14	18	38	42	43	48	55	57	61	65	68	69	76	80	85	90	92		4.923
463	4	9	10	14	34	38	39	44	51	53	57	61	64	65	72	76	81	86	88	97		4.362
464	9	1	5	25	29	30	35	42	44	48	52	55	56	63	67	72	77	79	88	100		8.995
465	1	4	24	28	29	34	41	43	47	51	54	55	62	66	71	76	78	87	99	102		2.523
466	4	20	24	25	30	37	39	43	47	50	51	58	62	67	72	74	83	95	98	102		4.011
467	20	4	5	10	17	19	23	27	30	31	38	42	47	52	54	63	75	78	82	86		19.466
468	4	1	6	13	15	19	23	26	27	34	38	43	48	50	59	71	74	78	82	83		7.517
469	1	5	12	14	18	22	25	26	33	37	42	47	49	58	70	73	77	81	82	83		1.495
470	5	7	9	13	17	20	21	28	32	37	42	44	53	65	68	72	76	77	78	93		4.259
471	7	2	6	10	13	14	21	25	30	35	37	46	58	61	65	69	70	71	86	95		7.016
472	2	4	8	11	12	19	23	28	33	35	44	56	59	63	67	68	69	84	93	109		3.250
473	4	4	7	8	15	19	24	29	31	40	52	55	59	63	64	65	80	89	105	112		4.053
474	4	3	4	11	15	20	25	27	36	48	51	55	59	60	61	76	85	101	108	117		4.027
475	3	1	8	12	17	22	24	33	45	48	52	56	57	58	73	82	98	105	114	115		4.261
476	1	7	11	16	21	23	32	44	47	51	55	56	57	72	81	97	104	113	114	115		1.331
477	7	4	9	14	16	25	37	40	44	48	49	50	65	74	90	97	106	107	108	110		6.786
478	4	5	10	12	21	33	36	40	44	45	46	61	70	86	93	102	103	104	106	108		3.643
479	5	5	7	16	28	31	35	39	40	41	56	65	81	88	97	98	99	101	103	108		4.509
480	5	2	11	23	26	30	34	35	36	51	60	76	83	92	93	94	96	98	103	107		5.127
481	2	9	21	24	28	32	33	34	49	58	74	81	90	91	92	94	96	101	105	110		2.601
482	9	12	15	19	23	24	25	40	49	65	72	81	82	83	85	87	92	96	101	108		8.733
483	12	3	7	11	12	13	28	37	53	60	69	70	71	73	75	80	84	89	96	101		10.471
484	3	4	8	9	10	25	34	50	57	66	67	68	70	72	77	81	86	93	98	99		2.921
485	4	4	5	6	21	30	46	53	62	63	64	66	68	73	77	82	89	94	95	96		3.225
486	4	1	2	17	26	42	49	58	59	60	62	64	69	73	78	85	90	91	92	94		3.807
487	1	1	16	25	41	48	57	58	59	61	63	68	72	77	84	89	90	91	93	94		1.868
488	1	15	24	40	47	56	57	58	60	62	67	71	76	83	88	89	90	92	93	100		1.731
489	15	9	25	32	41	42	43	45	47	52	56	61	68	73	74	75	77	78	85	89		15.056
490	9	16	23	32	33	34	36	38	43	47	52	59	64	65	66	68	69	76	80	82		8.871
491	16	7	16	17	18	20	22	27	31	36	43	48	49	50	52	53	60	64	66	70		14.734
492	7	9	10	11	13	15	20	24	29	36	41	42	43	45	46	53	57	59	63	72		6.801
493	9	1	2	4	6	11	15	20	27	32	33	34	36	37	44	48	50	54	63	65		6.604
494	1	1	3	5	10	14	19	26	31	32	33	35	36	43	47	49	53	62	64	66		4.066
495	1	2	4	9	13	18	25	30	31	32	34	35	42	46	48	52	61	63	65	67		2.213
496	2	2	7	11	16	23	28	29	30	32	33	40	44	46	50	59	61	63	65	70		4.418
497	2	5	9	14	21	26	27	28	30	31	38	42	44	48	57	59	61	63	68	73		2.589
498	5	4	9	16	21	22	23	25	26	33	37	39	43	52	54	56	58	63	68	72		5.593
499	4	5	12	17	18	19	21	22	29	33	35	39	48	50	52	54	59	64	68	69		4.902
500	5	7	12	13	14	16	17	24	28	30	34	43	45	47	49	54	59	63	64	74		6.204
501	7	5	6	7	9	10	17	21	23	27	36	38	40	42	47	52	56	57	67	74		4.932
502	5	1	2	4	5	12	16	18	22	31	33	35	37	42	47	51	52	62	69	72		5.214
503	1	1	3	4	11	15	17	21	30	32	34	36	41	46	50	51	61	68	71	80		1.501
504	1	2	3	10	14	16	20	29	31	33	35	40	45	49	50	60	67	70	79	93		2.498
505	2	1	8	12	14	18	27	29	31	33	38	43	47	48	58	65	68	77	91	95		3.799
506	1	7	11	13	17	26	28	30	32	37	42	46	47	57	64	67	76	90	94	97		1.185
507	7	4	6	10	19	21	23	25	30	35	39	40	50	57	60	69	83	87	90	92		6.613
508	4	2	6	15	17	19	21	26	31	35	36	46	53	56	65	79	83	86	88	90		4.412
509	2	4	13	15	17	19	24	29	33	34	44	51	54	63	77	81	84	86	88	93		3.193
510	4	9	11	13	15	20	25	29	30	40	47	50	59	73	77	80	82	84	89	91		3.762
511	9	2	4	6	11	16	20	21	31	38	41	50	64	68	71	73	75	80	82	89		9.209
512	2	2	4	9	14	18	19	29	36	39	48	62	66	69	71	73	78	80	87	89		2.088
513	2	2	7	12	16	17	27	34	37	46	60	64	67	69	71	76	78	85	87	88		2.335
514	2	5	10	14	15	25	32	35	44	58	62	65	67	69	74	76	83	85	86	87		2.156
515	5	5	9	10	20	27	30	39	53	57	60	62	64	69	71	78	80	81	82	89		5.036
516	5	4	5	15	22	25	34	48	52	55	57	59	64	66	73	75	76	77	84	85		5.183
517	4	1	11	18	21	30	44	48	51	53	55	60	62	69	71	72	73	80	81	91		4.250
518	1	10	17	20	29	43	47	50	52	54	59	61	68	70	71	72	79	80	90	91		1.918
519	10	7	10	19	33	37	40	42	44	49	51	58	60	61	62	69	70	80	81	86		9.946
520	7	3	12	26	30	33	35	37	42	44	51	53	54	55	62	63	73	74	79	84		6.248
521	3	9	23	27	30	32	34	39	41	48	50	51	52	59	60	70	71	76	81	84		2.595
522	9	14	18	21	23	25	30	32	39	41	42	43	50	51	61	62	67	72	75	83		2.474
523	14	4	7	9	11	16	18	25	27	28	29	36	37	47	48	53	58	61	69	82		13.502
524	4	3	5	7	12	14	21	23	24	25	32	33	43	44	49	54	57	65	78	81		3.870
525	3	2	4	9	11	18	20	21	22	29	30	40	41	46	51	54	62	75	78	86		3.410
526	2	2	7	9	16	18	19	20	27	28	38	39	44	49	52	60	73	76	84	87		3.518
527	2	5	7	14	16	17	18	25	26	36	37	42	47	50	58	71	74	82	85	88		2.774
528	5	2	9	11	12	13	20	21	31	32	37	42	45	53	66	69	77	80	83	89		6.706
529	2	7	9	10	11	18	19	29	30	35	40	43	51	64	67	75	78	81	87	95		2.220
530	7	2	3	4	11	12	22	23	28	33	36	44	57	60	68	71	74	80	88	91		7.045
531	2	1	2	9	10	20	21	26	31	34	42	55	58	66	69	72	78	86	89	99		3.486
532	1	1	8	9	19	20	25	30	33	41	54	57	65	68	71	77	85	88	98	108		1.700
533	1	7	8	18	19	24	29	32	40	53	56	64	67	70	76	84	87	97	107	108		2.613
534	7	1	11	12	17	22	25	33	46	49	57	60	63	69	77	80	90	100	101	104		5.993
535	1	10	11	16	21	24	32	45	48	56	59	62	68	76	79	89	99	100	103	109		2.810
536	10	1	6	11	14	22	35	38	46	49	52	58	66	69	79	89	90	93	99	102		9.374
537	1	5	10	13	21	34	37	45	48	51	57	65	68	78	88	89	92	98	101	104		1.878
538	5	5	8	16	29	32	40	43	46	52	60	63	73	83	84	87	93	96	99	100		4.940
539	5	3	11	24	27	35	38	41	47	55	58	68	78	79	82	88	91	94	95	97		4.732
540	3	8	21	24	32	35	38	44	52	55	65	75	76	79	85	88	91	92	94	96		3.612
541	8	13	16	24	27	30	36	44	47	57	67	68	71	77	80	83	84	86	88	89		7.944
542	13	3	11	14	17	23	31	34	44	54	55	58	64	67	70	71	73	75	76	85		12.824
543	3	8	11	14	20	28	31	41	51	52	55	61	64	67	68	70	72	73	82	84		4.362
544	8	3	6	12	20	23	33	43	44	47	53	56	59	60	62	64	65	74	76	80		8.172
545	3	3	9	17	20	30	40	41	44	50	53	56	57	59	61	62	71	73	77	78		2.793
546	3	6	14	17	27	37	38	41	47	50	53	54	56	58	59	68	70	74	75	81		2.987
547	6	8	11	21	31	32	35	41	44	47	48	50	52	53	62	64	68	69	75	80		5.875
548	8	3	13	23	24	27	33	36	39	40	42	44	45	54	56	60	61	67	72	76		7.750
549	3	10	20	21	24	30	33	36	37	39	41	42	51	53	57	58	64	69	73	76		4.375
550	10	10	11	14	20	23	26	27	29	31	32	41	43	47	48	54	59	63	66	73		9.523
551	10	1	4	10	13	16	17	19	21	22	31	33	37	38	44	49	53	56	63	69		7.152
552	1	3	9	12	15	16	18	20	21	30	32	36	37	43	48	52	55	62	68	75		3.325
553	3	6	9	12	13	15	17	18	27	29	33	34	40	45	49	52	59	65	72	73		3.117
554	6	3	6	7	9	11	12	21	23	27	28	34	39	43	46	53	59	66	67	71		4.190
555	3	3	4	6	8	9	18	20	24	25	31	36	40	43	50	56	63	64	68	84		3.581
556	3	1	3	5	6	15	17	21	22	28	33	37	40	47	53	60	61	65	81	85		3.122
557	1	2	4	5	14	16	20	21	27	32	36	39	46	52	59	60	64	80	84	87		1.750
558	2	2	3	12	14	18	19	25	30	34	37	44	50	57	58	62	78	82	85	87		2.943
559	2	1	10	12	16	17	23	28	32	35	42	48	55	56	60	76	80	83	85	86		9.393
560	1	9	11	15	16	22	27	31	34	41	47	54	55	59	75	79	82	84	85	86		1.033
561	9	2	6	7	13	18	22	25	32	38	45	46	50	66	70	73	75	76	77	78		9.316
562	2	4	5	11	16	20	23	30	36	43	44	48	64	68	71	73	74	75	76	78		5.158
563	4	1	7	12	16	19	26	32	39	40	44	60	64	67	69	70	71	72	74	78		3.838
564	1	6	11	15	18	25	31	38	39	43	59	63	66	68	69	70	71	73	77	79		2.822
565	6	5	9	12	19	25	32	33	37	53	57	60	62	63	64	65	67	71	73	78		5.526
566	5	4	7	14	20	27	28	32	48	52	55	57	58	59	60	62	66	68	73	75		4.560
567	4	3	10	16	23	24	28	44	48	51	53	54	55	56	58	62	64	69	71	76		1.523
568	3	7	13	20	21	25	41	45	48	50	51	52	53	55	59	61	66	68	73	79		3.398
569	7	6	13	14	18	34	38	41	43	44	45	46	48	52	54	59	61	66	72	75		6.054
570	6	7	8	12	28	32	35	37	38	39	40	42	46	48	53	55	60	66	69	70		4.100
571	7	1	5	21	25	28	30	31	32	33	35	39	41	46	48	53	59	62	63	64		7.006
572	1	4	20	24	27	29	30	31	32	34	38	40	45	47	52	58	61	62	63	66		0.539
573	4	16	20	23	25	26	27	28	30	34	36	41	43	48	54	57	58	59	62	64		5.519
574	16	4	7	9	10	11	12	14	18	20	25	27	32	38	41	42	43	46	48	57		15.214
575	4	3	5	6	7	8	10	14	16	21	23	28	34	37	38	39	42	44	53	54		3.516
576	3	2	3	4	5	7	11	13	18	20	25	31	34	35	36	39	41	50	51	57		4.277
577	2	1	2	3	5	9	11	16	18	23	29	32	33	34	37	39	48	49	55	77		4.143
578	1	1	2	4	8	10	15	17	22	28	31	32	33	36	38	47	48	54	76	77		4.304
579	1	1	3	7	9	14	16	21	27	30	31	32	35	37	46	47	53	75	76	82		1.900
580	1	2	6	8	13	15	20	26	29	30	31	34	36	45	46	52	74	75	81	86		2.398
581	2	4	6	11	13	18	24	27	28	29	32	34	43	44	50	72	73	79	84	88		3.541
582	4	2	7	9	14	20	23	24	25	28	30	39	40	46	68	69	75	80	84	94		4.043
583	2	5	7	12	18	21	22	23	26	28	37	38	44	66	67	73	78	82	92	97		2.477
584	5	2	7	13	16	17	18	21	23	32	33	39	61	62	68	73	77	87	92	101		4.667
585	2	5	11	14	15	16	19	21	30	31	37	59	60	66	71	75	85	90	99	100		3.037
586	5	6	9	10	11	14	16	25	26	32	54	55	61	66	70	80	85	94	95	98		4.757
587	6	3	4	5	8	10	19	20	26	48	49	55	60	64	74	79	88	89	92	94		5.958
588	3	1	2	5	7	16	17	23	45	46	52	57	61	71	76	85	86	89	91	92		3.456
589	1	1	4	6	15	16	22	44	45	51	56	60	70	75	84	85	88	90	91	96		1.848
590	1	3	5	14	15	21	43	44	50	55	59	69	74	83	84	87	89	90	95	98		1.376
591	3	2	11	12	18	40	41	47	52	56	66	71	80	81	84	86	87	92	95	102		3.627
592	2	9	10	16	38	39	45	50	54	64	69	78	79	82	84	85	90	93	100	105		2.338
593	9	1	7	29	30	36	41	45	55	60	69	70	73	75	76	81	84	91	96	99		9.017
594	1	6	28	29	35	40	44	54	59	68	69	72	74	75	80	83	90	95	98	112		2.775
595	6	22	23	29	34	38	48	53	62	63	66	68	69	74	77	84	89	92	106	114		6.608
596	22	1	7	12	16	26	31	40	41	44	46	47	52	55	62	67	70	84	92	93		21.992
597	1	6	11	15	25	30	39	40	43	45	46	51	54	61	66	69	83	91	92	93		2.964
598	6	5	9	19	24	33	34	37	39	40	45	48	55	60	63	77	85	86	87	89		5.049
599	5	4	14	19	28	29	32	34	35	40	43	50	55	58	72	80	81	82	84	86		5.181
600	4	10	15	24	25	28	30	31	36	39	46	51	54	68	76	77	78	80	82	84		4.277
601	10	5	14	15	18	20	21	26	29	36	41	44	58	66	67	68	70	72	74	75		8.863
602	5	9	10	13	15	16	21	24	31	36	39	53	61	62	63	65	67	69	70	77		5.066
